code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,KDJ,BIGVOLUME
600735,新华锦,商贸代理,山东,112.29,37599.23,37599.23,97718.65,72220.15,6283.15,14245.19,0.38,0.116,1.98,8.75,19960726,0,0
002708,光洋股份,汽车配件,江苏,104.31,13987.66,46947.0,227994.22,112317.2,79706.06,76325.47,1.63,0.106,3.24,4.57,20140121,0,0
603918,金桥信息,软件服务,上海,1083.68,12334.4,17600.0,69100.36,59868.96,6601.68,12150.44,0.69,0.024,2.6,13.3,20150528,0,0
002335,科华恒盛,电气设备,福建,93.11,18507.05,27073.66,480578.09,299870.03,78431.61,203082.0,7.5,0.4,10.89,4.19,20100113,0,0
600981,汇鸿集团,商贸代理,江苏,27.64,24185.46,224243.31,3371049.5,2313552.75,105398.36,84286.9,0.38,0.25,3.62,2.55,20040630,0,0
000930,中粮生化,农业综合,安徽,79.8,96441.1,96441.1,587940.69,213658.8,229633.84,90302.13,0.94,0.11,1.6,7.33,19990712,0,1
601566,九牧王,服饰,福建,23.67,57463.71,57463.71,534037.06,294407.09,57738.48,257579.72,4.48,0.544,7.53,2.28,20110530,0,0
300411,金盾股份,专用机械,浙江,150.55,7585.6,16000.0,85665.95,62162.63,17302.22,20002.81,1.25,0.214,3.58,11.98,20141231,0,0
300148,天舟文化,出版业,湖南,88.28,50582.87,64994.96,482647.41,164742.94,6219.75,309430.38,4.76,0.22,6.48,3.21,20101215,0,0
300529,健帆生物,医疗保健,广东,135.6,4200.0,41200.0,121834.07,92711.68,25518.67,37572.43,0.91,0.37,2.72,22.46,20160802,0,0
002763,汇洁股份,服饰,深圳,36.78,6470.0,21600.0,196807.73,126634.01,48139.2,80209.46,3.71,0.747,7.41,4.94,20150610,0,1
002765,蓝黛传动,汽车配件,重庆,59.56,7144.7,21345.8,192453.19,118550.4,44644.03,58653.13,2.75,0.377,4.88,6.13,20150612,0,0
300308,中际装备,工程机械,山东,1047.1,21454.58,21601.08,62547.43,29240.8,18413.97,23233.75,1.08,0.019,2.54,10.54,20120410,0,0
600683,京投发展,区域地产,浙江,54.93,74077.75,74077.75,3105991.5,2897068.5,5482.85,32778.12,0.44,0.133,2.68,3.63,19931025,0,0
601718,际华集团,服饰,北京,31.92,385700.0,385700.0,2588604.0,1321166.13,308328.78,431168.0,1.12,0.199,3.53,2.4,20100816,0,1
002146,荣盛发展,全国地产,河北,12.7,336359.06,434816.38,12803141.0,12175567.0,136918.67,463608.34,1.07,0.5,4.99,1.7,20070808,0,0
000043,中航地产,全国地产,深圳,0.0,66678.07,66696.14,2434532.75,1538226.63,12687.74,55059.98,0.83,-0.039,5.84,1.86,19940928,0,0
002124,天邦股份,饲料,浙江,20.96,30711.77,63667.98,228077.55,101508.4,67469.56,4534.51,0.07,0.536,2.16,6.95,20070403,0,0
600199,金种子酒,白酒,安徽,422.62,55577.5,55577.5,317359.59,210904.55,39618.4,70080.28,1.26,0.018,4.02,2.53,19980812,0,1
600702,沱牌舍得,白酒,四川,110.13,33730.0,33730.0,373879.88,259703.88,58689.65,80197.34,2.38,0.162,6.82,3.5,19960524,0,0
300018,中元股份,电气设备,湖北,90.8,29942.38,48083.14,152663.48,86904.53,6995.75,59894.0,1.25,0.118,2.85,5.01,20091030,0,1
002042,华孚色纺,纺织,安徽,18.52,83202.92,83299.25,960972.38,553714.63,317455.19,100276.4,1.2,0.482,4.76,2.5,20050427,0,0
300523,辰安科技,软件服务,北京,1704.33,2000.0,8000.0,113403.46,79125.65,12515.62,46765.45,5.85,0.08,9.01,15.88,20160726,0,0
002116,中国海诚,建筑施工,上海,54.99,41224.25,41472.12,354499.5,315224.19,26605.8,9869.94,0.24,0.194,2.66,5.36,20070215,1,1
300511,雪榕生物,种植业,上海,221.66,3750.0,15000.0,238100.22,59782.21,124114.61,63254.61,4.22,0.23,8.06,7.56,20160504,0,0
002619,巨龙管业,水泥,浙江,106.5,28157.48,80002.1,379468.41,99474.05,32211.0,215757.66,2.7,0.154,4.16,5.26,20110929,0,0
300089,文化长城,陶瓷,广东,54.45,24928.5,43480.01,222194.42,98099.34,17427.49,102578.18,2.36,0.29,3.98,4.59,20100625,0,0
600406,国电南瑞,软件服务,江苏,37.78,220575.34,242895.31,1613004.25,1466239.75,48677.9,114843.95,0.47,0.316,3.36,4.73,20031016,0,1
603025,大豪科技,电脑设备,北京,78.19,5100.0,44700.0,156624.09,126657.07,16699.36,46907.05,1.05,0.362,3.23,11.68,20150422,0,1
603798,康普顿,石油加工,山东,54.58,2500.0,10000.0,91166.86,59296.18,10367.66,36293.3,3.63,1.03,7.57,9.11,20160406,0,0
603520,司太立,化学制药,浙江,75.73,3000.0,12000.0,183288.92,67966.53,54515.61,45597.76,3.8,0.57,6.64,7.9,20160309,0,0
002361,神剑股份,化工原料,安徽,45.87,54624.55,86259.56,245627.45,160130.92,38767.35,48468.42,0.56,0.125,2.07,3.68,20100303,0,1
002751,易尚展示,家居用品,深圳,474.99,7595.0,14048.0,169209.56,50214.05,6018.76,9254.07,0.66,0.099,3.15,19.96,20150424,0,0
600695,绿庭投资,多元金融,上海,1366.08,36646.71,71113.21,116633.38,48510.73,6894.86,38475.9,0.54,0.005,0.95,10.42,19931122,0,1
600678,四川金顶,水泥,四川,0.0,34899.0,34899.0,35064.84,3460.26,18516.75,30535.36,0.87,-0.067,0.02,988.4,19931008,0,0
600965,福成股份,农业综合,河北,65.39,38005.46,81870.09,254555.05,163812.52,49582.45,29767.09,0.36,0.18,2.1,7.48,20040713,0,0
002481,双塔食品,食品,山东,75.34,122299.65,126339.0,447053.44,273726.91,96623.15,61699.26,0.49,0.081,2.1,3.85,20100921,0,0
002562,兄弟科技,化工原料,浙江,67.13,21706.92,54054.39,219147.7,113079.92,45832.01,82614.28,1.53,0.3,3.1,5.2,20110310,0,0
002655,共达电声,元器件,山东,335.05,36000.0,36000.0,123440.81,56817.76,35082.37,6423.6,0.18,0.04,1.78,9.97,20120217,0,0
002453,天马精化,化工原料,江苏,383.79,51874.33,57130.0,215705.02,95077.38,66879.22,34173.5,0.6,0.02,2.1,4.91,20100720,1,0
000960,锡业股份,小金属,云南,302.5,120942.29,147205.5,2744483.0,835001.0,1153891.63,667175.81,4.53,0.038,5.3,2.92,20000221,0,0
600722,金牛化工,化工原料,河北,297.53,68031.96,68031.96,127768.7,92661.49,32365.81,164531.3,2.42,0.023,1.28,7.16,19960626,0,0
000612,焦作万方,铝,河南,193.07,99117.27,119219.93,656047.06,89040.49,0.0,159892.63,1.34,0.036,3.79,2.42,19960926,0,0
600097,开创国际,渔业,上海,0.0,20259.78,20259.78,163097.06,74849.81,64771.96,2548.95,0.13,-0.773,3.17,6.31,19970619,0,0
002145,中核钛白,化工原料,甘肃,176.58,102201.14,159356.75,495866.0,168108.61,164384.69,85620.93,0.54,0.029,1.58,4.35,20070803,0,0
300430,诚益通,电器仪表,北京,107.68,4132.16,9728.0,93962.43,71911.4,15051.05,28055.83,2.88,0.37,6.55,8.12,20150319,0,0
600093,禾嘉股份,汽车配件,四川,30.11,32244.75,112244.75,1085126.63,1047489.5,31908.85,403888.31,3.6,0.396,5.34,2.98,19970626,0,0
603001,奥康国际,服饰,浙江,26.66,34113.0,40098.0,531744.44,366967.63,43285.48,192974.38,4.81,0.638,10.09,2.25,20120426,0,0
600062,华润双鹤,化学制药,北京,20.89,57169.58,72447.06,808039.63,417228.88,228702.05,65991.21,0.91,0.83,9.07,2.55,19970522,0,0
600756,浪潮软件,软件服务,山东,162.78,27874.73,32409.88,271479.38,182674.13,12086.11,103154.15,3.18,0.127,6.09,4.52,19960923,0,0
603600,永艺股份,家居用品,浙江,51.89,4187.5,10000.0,88412.0,55102.76,23819.73,20287.84,2.03,0.852,5.88,10.04,20150123,-100,-100
600977,中国电影,影视音像,北京,59.06,46700.0,186700.0,1425109.38,1043929.13,254368.55,422453.44,2.26,0.48,5.13,5.68,20160809,0,0
300431,暴风集团,互联网,北京,630.9,18929.9,27674.26,213768.95,120915.46,3578.65,35937.26,1.3,0.07,2.86,20.55,20150324,0,1
300551,古鳌科技,专用机械,上海,339.31,1836.0,7336.0,45062.06,38999.87,4841.93,4448.41,0.61,0.28,3.93,24.24,20161018,0,0
000848,承德露露,软饮料,河北,23.71,97808.39,97856.27,235008.77,171483.06,23986.47,1730.84,0.02,0.372,1.93,6.09,19971113,0,0
002081,金 螳 螂,装修装饰,江苏,16.27,251846.2,264330.88,2651036.0,2220040.25,106167.55,15882.98,0.06,0.516,3.65,3.07,20061120,0,0
601238,广汽集团,汽车整车,广东,21.69,423749.78,645079.81,8260924.0,3604156.75,1159965.5,870510.5,1.35,0.869,6.68,3.77,20120329,0,0
600769,祥龙电业,建筑施工,湖北,1591.84,37497.71,37497.71,9636.55,8266.05,146.5,36712.4,0.98,0.006,0.12,103.12,19961101,0,1
300282,汇冠股份,电脑设备,北京,60.11,17075.53,22050.73,236059.84,122130.22,28948.33,102360.56,4.64,0.4,5.84,5.65,20111229,0,0
002392,北京利尔,其他建材,北京,38.98,65022.92,119855.95,487851.56,361389.0,39684.9,99308.53,0.83,0.117,2.5,2.44,20100423,0,0
002480,新筑股份,机械基件,四川,1125.31,62635.57,64536.82,536059.0,302478.69,145461.31,144754.06,2.24,0.008,3.59,3.55,20100921,0,1
002206,海 利 得,化纤,浙江,28.7,34435.08,48722.94,443102.75,215380.02,161812.13,160391.47,3.29,0.5,5.66,3.22,20080123,0,0
000666,经纬纺机,纺织机械,北京,27.38,29351.88,70413.0,3311133.25,2263038.75,189609.13,190770.98,2.71,0.603,9.19,2.4,19961210,0,0
600149,廊坊发展,综合类,河北,0.0,38016.0,38016.0,21859.71,4967.85,2795.65,10597.37,0.28,-0.04,0.51,62.79,19991014,0,0
300447,全信股份,电气设备,江苏,64.14,5490.0,16322.42,84973.0,57719.9,6496.85,11930.33,0.73,0.533,3.91,11.67,20150422,0,0
002221,东华能源,石油贸易,江苏,43.79,127203.92,161996.28,2161410.5,1260185.38,545961.5,376707.81,2.33,0.26,4.01,3.28,20080306,0,0
300011,鼎汉技术,运输设备,北京,136.12,37371.12,52957.55,324300.34,158830.41,48637.35,94454.18,1.78,0.118,4.0,5.33,20091030,0,0
002133,广宇集团,全国地产,浙江,31.64,60150.46,77414.4,795001.06,732451.81,1703.61,82897.13,1.07,0.207,3.65,2.39,20070427,1,0
300434,金石东方,专用机械,四川,284.93,3400.0,13600.0,47767.2,37626.0,1917.18,7337.13,0.54,0.115,2.89,15.09,20150424,0,0
002114,罗平锌电,铅锌,云南,220.4,27179.3,27184.08,187647.3,54372.28,49721.34,70135.68,2.58,0.096,3.11,9.1,20070215,0,1
002404,嘉欣丝绸,纺织,浙江,54.5,39898.08,52065.0,217283.3,129092.82,33294.18,31861.72,0.61,0.127,2.43,3.81,20100511,0,1
002647,宏磊股份,电气设备,浙江,0.0,21942.05,21958.3,131139.27,101607.88,18398.6,52349.87,2.38,-0.087,4.53,12.91,20111228,0,1
002452,长高集团,电气设备,湖南,58.57,34270.41,52542.39,278333.59,212466.42,21367.1,22441.5,0.43,0.131,2.4,4.27,20100720,0,1
000951,中国重汽,汽车整车,山东,33.38,67084.28,67108.07,1787570.25,1568990.63,147002.38,43243.28,0.64,0.337,7.0,2.14,19991125,0,0
600592,龙溪股份,机械基件,福建,0.0,39955.35,39955.35,256888.8,121800.42,54862.6,70283.27,1.76,-0.011,4.73,2.95,20020805,0,0
603085,天成自控,专用机械,浙江,166.15,2875.0,11191.76,106968.22,76695.68,7764.62,62552.36,5.59,0.26,8.16,6.24,20150630,1,0
300209,天泽信息,软件服务,江苏,121.85,21071.24,29212.23,238422.8,115625.42,11689.67,148182.86,5.07,0.2,6.7,4.4,20110426,0,0
002074,国轩高科,电气设备,江苏,31.42,46801.33,87635.0,909959.13,512769.16,139616.56,128100.06,1.46,0.842,4.15,8.5,20061018,0,1
002791,坚朗五金,其他建材,广东,51.15,4436.0,21436.0,299995.94,240467.41,31826.64,108452.47,5.06,0.92,11.25,5.22,20160329,0,0
000548,湖南投资,路桥,湖南,53.53,49920.1,49921.57,230945.55,166271.94,21706.82,47826.8,0.96,0.12,3.09,2.76,19931220,1,0
300533,冰川网络,软件服务,深圳,101.04,2500.0,10000.0,171503.59,169206.73,776.64,87977.78,8.8,1.48,14.49,10.72,20160818,0,0
300086,康芝药业,化学制药,海南,136.46,43791.75,45000.0,215559.72,148885.92,30300.75,111650.52,2.48,0.073,3.99,3.33,20100526,0,0
002749,国光股份,农药化肥,四川,43.16,1875.0,7500.0,94887.99,64881.26,1640.31,33063.55,4.41,1.685,11.77,8.24,20150320,0,0
300224,正海磁材,元器件,山东,73.44,48471.82,50621.73,296215.97,200949.47,45927.34,95338.43,1.88,0.222,4.29,5.06,20110531,0,0
300126,锐奇股份,轻工机械,上海,241.78,21047.3,30633.83,133861.66,92332.93,19815.97,47779.94,1.56,0.036,3.41,3.42,20101013,0,0
000717,*ST韶钢,钢加工,广东,0.0,241952.44,241952.44,1596126.88,403836.53,947696.0,322707.78,1.33,-0.047,0.1,42.16,19970508,0,0
002268,卫 士 通,软件服务,四川,2196.73,34463.23,43252.33,323237.94,171993.66,26363.36,29386.5,0.68,0.012,3.08,11.13,20080811,0,0
600179,黑化股份,焦炭加工,黑龙江,55.06,39000.0,106212.85,655511.88,231223.47,389667.53,55636.78,0.52,0.37,2.16,8.27,19981104,0,0
601128,常熟银行,银行,江苏,28.17,22227.27,222272.8,12551607.0,0.0,82973.1,69600.2,0.31,0.39,4.39,2.98,20160930,0,0
300525,博思软件,软件服务,福建,424.61,1710.0,6813.89,43026.0,28658.9,11987.0,19457.65,2.86,0.22,5.81,17.59,20160726,0,0
603993,洛阳钼业,小金属,河南,90.51,1295373.13,1688719.88,4478949.5,1722515.25,422571.09,1072030.63,0.63,0.035,1.06,3.95,20121009,0,1
600397,安源煤业,煤炭开采,江西,0.0,98995.97,98995.97,914672.13,420846.19,287802.0,186459.81,1.88,-0.744,2.83,2.03,20020702,0,0
603311,金海环境,专用机械,浙江,69.33,9300.62,21000.0,82115.9,54905.38,14581.47,21042.28,1.0,0.287,3.09,8.6,20150518,0,0
601010,文峰股份,超市连锁,江苏,42.75,184800.0,184800.0,681294.0,254015.2,306830.59,83830.3,0.45,0.1,2.2,2.59,20110603,0,0
300519,新光药业,中成药,浙江,76.45,2000.0,8000.0,64645.26,51864.84,4133.12,23949.85,2.99,1.27,7.56,14.25,20160624,0,0
300506,名家汇,建筑施工,深圳,254.66,7500.0,30000.0,78306.06,63093.8,2270.63,2594.49,0.09,0.18,1.8,30.87,20160324,0,0
000426,兴业矿业,铅锌,内蒙,99.64,96324.59,119388.9,446219.41,79239.13,130845.38,84317.49,0.71,0.081,2.35,4.59,19960828,0,0
002100,天康生物,饲料,新疆,22.02,70930.1,96338.46,408214.13,219750.77,131456.81,56522.26,0.59,0.331,2.65,3.66,20061226,0,0
600467,好当家,渔业,山东,128.29,146099.44,146099.44,530012.44,158027.98,245315.34,39847.98,0.27,0.027,2.02,2.27,20040405,0,0
000799,酒鬼酒,白酒,湖南,81.65,22420.16,32492.9,223008.8,140020.19,49945.0,116125.95,3.57,0.202,5.61,3.91,19970718,0,1
000927,一汽夏利,汽车整车,天津,0.0,159517.09,159517.41,715381.0,378255.31,123341.96,133983.8,0.84,-0.517,0.45,12.59,19990727,0,0
300495,美尚生态,建筑施工,江苏,83.43,5010.0,22566.33,196746.63,92356.05,3850.71,50889.95,2.26,0.48,5.33,8.89,20151222,0,0
000026,飞亚达Ａ,其他商业,深圳,44.9,31107.0,43874.48,399071.91,290519.97,34990.35,106245.56,2.42,0.247,5.41,2.73,19930603,0,0
002656,摩登大道,服饰,广东,0.0,25610.0,40992.17,336135.19,167484.45,38911.53,115820.86,2.83,-0.18,4.77,3.83,20120228,0,0
000822,山东海化,化工原料,山东,66.3,89508.02,89509.2,341969.91,138942.92,157384.77,150483.25,1.68,0.074,2.61,2.52,19980703,0,0
002429,兆驰股份,家用电器,深圳,39.03,158859.52,181087.06,941645.38,658670.94,105317.27,49218.96,0.27,0.193,3.16,3.18,20100610,0,0
601137,博威合金,铜,浙江,39.99,43000.0,62721.96,442883.81,251444.67,107719.82,183497.97,2.93,0.34,4.84,2.8,20110127,0,0
002288,超华科技,元器件,广东,1884.83,66032.6,93164.38,249573.05,137250.27,57768.48,54885.13,0.59,0.005,1.87,6.44,20090903,0,0
603318,派思股份,专用机械,辽宁,1846.16,10620.0,36570.0,101008.92,66773.38,16153.87,6430.25,0.18,0.007,1.2,13.76,20150424,-100,-100
002209,达 意 隆,轻工机械,广东,0.0,15897.04,19524.4,162717.61,108741.47,42629.9,22514.35,1.15,-0.134,3.25,7.23,20080130,0,0
000800,一汽轿车,汽车整车,吉林,0.0,141175.41,162750.0,1875081.63,948823.88,513825.31,248890.22,1.53,-0.44,4.87,2.36,19970618,0,0
600399,抚顺特钢,特种钢,辽宁,55.39,112962.28,130000.0,1260736.13,705136.88,345773.94,16257.42,0.13,0.102,1.54,4.86,20001229,0,0
002677,浙江美大,家用电器,浙江,48.78,28000.0,64000.0,124610.42,83303.31,32838.32,3237.0,0.05,0.192,1.67,7.5,20120525,0,0
000063,中兴通讯,通信设备,深圳,17.92,338990.84,415426.25,13266823.0,10602656.0,753331.31,1066452.0,2.57,0.688,7.62,2.16,19971118,0,0
300286,安科瑞,电器仪表,上海,49.59,8650.96,14266.4,73309.09,53007.88,13990.5,18215.61,1.28,0.47,4.05,7.49,20120113,0,0
300508,维宏股份,软件服务,上海,192.24,1182.0,5682.0,45146.43,31655.1,12593.21,20013.46,3.52,0.68,7.56,21.07,20160419,0,0
600711,盛屯矿业,小金属,福建,76.16,145674.73,149705.23,963828.5,478938.91,69975.15,198520.31,1.33,0.078,2.63,3.02,19960531,0,0
002809,红墙股份,化工原料,广东,101.96,2000.0,8000.0,97798.21,87607.84,6940.77,43443.73,5.43,0.79,10.86,7.74,20160823,0,0
600410,华胜天成,软件服务,北京,436.52,89242.36,110448.42,892735.5,667618.69,46961.82,278156.5,2.52,0.03,5.3,2.51,20040427,0,0
600861,北京城乡,百货,北京,48.75,31680.49,31680.49,469947.31,240566.2,187372.36,85674.63,2.7,0.25,7.4,2.19,19940520,0,0
000679,大连友谊,百货,辽宁,0.0,35634.23,35640.0,724139.38,578558.31,55650.25,7087.68,0.2,-0.426,3.16,4.49,19970124,0,0
600857,宁波中百,百货,浙江,94.9,22431.99,22431.99,79274.74,41638.57,12228.82,6507.8,0.29,0.147,2.8,6.62,19940425,0,0
000923,河北宣工,工程机械,河北,0.0,19800.0,19800.0,138403.86,76438.56,42160.03,16355.75,0.83,-0.158,1.96,14.1,19990714,0,1
000639,西王食品,食品,山东,70.79,37664.57,45453.05,222080.2,130209.02,67753.31,64573.03,1.42,0.256,4.2,5.76,19961126,0,0
000603,盛达矿业,铅锌,北京,74.06,38714.07,72262.52,281391.06,132881.94,12866.25,135986.17,1.88,0.26,3.4,5.82,19960823,0,1
600829,人民同泰,医药商业,黑龙江,36.71,57988.85,57988.85,430695.06,375318.19,38452.35,0.0,0.0,0.335,2.79,5.87,19940224,0,1
002770,科迪乳业,乳制品,河南,74.37,27144.69,54680.0,225534.27,78141.3,97213.21,17491.1,0.32,0.126,2.1,5.96,20150630,0,0
300542,新晨科技,软件服务,北京,495.57,2255.0,9015.0,66465.36,55537.65,1341.29,19925.65,2.21,0.14,5.97,11.89,20160920,0,0
002194,武汉凡谷,通信设备,湖北,0.0,43724.3,56466.96,269552.28,202092.48,44100.15,82525.71,1.46,-0.013,3.88,4.95,20071207,0,1
601969,海南矿业,普钢,海南,0.0,85867.0,186667.0,637093.63,278853.75,86545.56,186857.69,1.0,-0.072,2.22,5.95,20141209,0,1
000755,山西三维,化工原料,山西,0.0,46925.58,46926.46,549349.63,150604.63,363127.22,112936.02,2.41,-0.917,1.67,5.92,19970627,1,0
300225,金力泰,染料涂料,上海,73.51,32829.91,47034.0,107665.86,69824.56,32287.02,2514.41,0.05,0.106,1.8,5.74,20110531,0,0
600559,老白干酒,白酒,河北,100.34,35000.0,43806.01,309475.88,235859.63,57741.25,68505.5,1.56,0.19,3.6,7.05,20021029,0,0
600258,首旅酒店,酒店餐饮,北京,27.46,23140.0,23140.0,1730173.75,182856.63,272058.81,4449.81,0.19,0.678,5.31,4.68,20000601,0,0
300231,银信科技,软件服务,北京,62.27,26176.24,34250.94,94196.92,77534.88,9745.57,13271.55,0.39,0.259,1.65,13.05,20110615,0,1
002347,泰尔股份,机械基件,安徽,282.51,32575.55,44935.05,174932.61,115671.77,31155.94,52057.9,1.16,0.03,2.72,4.11,20100128,0,0
300526,中潜股份,专用机械,广东,280.85,2125.0,8490.74,74429.15,33867.21,8410.71,17009.09,2.0,0.34,5.64,18.1,20160802,0,0
603131,上海沪工,专用机械,上海,104.58,2500.0,10000.0,72460.63,58311.81,12478.6,27212.6,2.72,0.6,6.03,11.65,20160607,0,0
002529,海源机械,专用机械,福建,0.0,20000.0,26000.0,182506.67,105418.9,34553.43,114769.27,4.41,-0.002,6.09,3.89,20101224,0,0
002326,永太科技,化工原料,浙江,85.87,53211.26,79861.04,399456.34,161634.73,103315.21,61415.3,0.77,0.154,2.45,7.19,20091222,0,1
600891,秋林集团,百货,黑龙江,25.87,32413.49,61758.57,423853.19,384119.66,20024.28,150007.92,2.43,0.322,4.69,2.37,19960325,0,0
002566,益盛药业,中成药,吉林,109.96,19952.58,33095.16,275102.63,220275.91,30710.8,83181.31,2.51,0.094,5.31,2.6,20110318,1,0
000970,中科三环,元器件,北京,57.05,106520.0,106520.0,548245.69,410708.78,88010.1,42736.53,0.4,0.217,3.79,4.36,20000420,0,0
600707,彩虹股份,元器件,陕西,0.0,73603.77,73675.77,642978.38,82010.75,204205.56,434279.16,5.89,-0.125,2.0,5.27,19960520,0,0
300493,润欣科技,通信设备,上海,155.05,3000.0,12000.0,91230.31,90346.45,322.11,21264.36,1.77,0.291,3.8,15.85,20151210,0,0
300202,聚龙股份,专用机械,辽宁,95.72,42876.37,54950.39,234078.63,182997.47,26443.08,9757.1,0.18,0.222,3.03,9.35,20110415,0,0
300489,中飞股份,铝,黑龙江,159.32,4338.5,9075.0,61447.8,17694.5,36907.3,18809.15,2.07,0.209,4.9,9.06,20150701,0,1
000953,河池化工,农药化肥,广西,0.0,29404.96,29405.93,90039.24,32123.64,56923.1,4456.81,0.15,-0.344,-0.17,-116.18,19991202,1,0
002149,西部材料,小金属,陕西,625.39,17463.0,21270.71,357912.19,183240.11,128687.7,145753.84,6.85,0.05,7.95,4.16,20070810,1,0
000599,青岛双星,汽车配件,山东,52.85,62797.19,67457.89,732849.5,376937.03,135027.97,119546.46,1.77,0.12,3.89,2.18,19960430,0,0
600218,全柴动力,农用机械,安徽,35.97,36875.5,36875.5,330409.88,224153.66,77962.36,104427.4,2.83,0.241,5.07,2.28,19981203,0,0
000731,四川美丰,农药化肥,四川,0.0,59148.42,59148.42,456166.75,133957.88,225914.67,64085.73,1.08,-0.176,4.41,2.42,19970617,0,0
300309,吉艾科技,专用机械,北京,0.0,31338.44,48402.6,282139.38,126597.5,20929.59,48559.3,1.0,-0.04,2.96,6.87,20120410,0,0
000798,中水渔业,渔业,北京,0.0,31938.05,31945.5,79636.09,34178.95,27507.96,33053.23,1.03,-0.099,1.65,7.49,19980212,0,1
300173,智慧松德,轻工机械,广东,176.93,31274.72,58618.05,223092.02,121803.36,14106.1,81742.11,1.39,0.082,2.76,7.05,20110201,0,0
002476,宝莫股份,化工原料,山东,288.27,60151.1,61200.0,154931.25,79699.46,33445.3,20521.75,0.34,0.031,1.67,7.16,20100915,0,0
002783,凯龙股份,化工原料,湖北,73.89,2087.0,8347.0,174703.88,54898.53,54377.81,52897.82,6.34,1.012,15.8,6.31,20151209,0,0
